chr10	ENSG00000151640.8	134000824	0.745972682379328	0.043198244581681	True	True	134000897	CCCGG	CCGGG	0.7756137650416413	0.04376638635314914	1.937456934659439e-43	15.0	17.72167706018144	1.937456934659439e-43	17.72167706018144	13.0	2.9505531657928596e-39	True	True	133989641.0	1.3495751931045814e-14	1.0265543706349999e-10	chr10:133989641	1.0	1.0	SNP_chr10:133978962	0.480797	540.0	DPYSL4	+
chr10	ENSG00000165511.4	45492267	0.251982095546424	0.0596198707260068	True	True	45492315	GT	AC	0.40628622770964784	0.06594392745819587	4.1562422360273466e-09	31.0	6.161086295128641	4.1562422360273466e-09	6.161086295128641	11.0	1.0105218332903703e-06	True	True	45548366.0	0.00045429855727105965	0.046697594268679934	chr10:45548366	0.995399	1.0	SNP_chr10:45430462	0.0212584	117.0	C10orf25	-
chr11	ENSG00000109854.9	20384871	0.792675876868587	0.0396786665699504	True	True	20384898	GT	AC	0.8054293849742575	0.040142150272899725	2.0036387848951184e-51	5.0	20.06443051751538	2.0036387848951184e-51	20.06443051751538	9.0	6.865518387412746e-47	True	True	20385606.0	0.609265479980442	0.7428308932336545	chr11:20385606	0.934909	2.0	SNP_chr11:20385606	0.999811	250.0	HTATIP2	+
chr11	ENSG00000166311.5	6411931	0.190438271577994	0.0366382380345149	True	True	6411971	CGCTGG	AGCGCC	0.2552626259683547	0.0656355315634125	0.00013378181787681686	6.0	3.889092079977103	0.00013378181787681686	3.889092079977103	10.0	0.00983258279859575	True	True	6379270.0	0.0001630872466010827	0.02726424486310188	chr11:6379270	0.694308	1.0	SNP_chr11:6375809	0.019493700000000003	5.0	SMPD1	+
chr4	ENSG00000174799.6	56813210	0.168455174169587	0.0509642348242281	True	True	56813249	AAAAAC	GTTTTT	0.28258483462205264	0.06557245444165513	2.4948286673623278e-05	9.0	4.309505218742272	2.4948286673623278e-05	4.309505218742272	19.0	0.004005258016656653	True	True	56808581.0	0.0058932478190101036	0.11613209724171075	chr4:56808581	0.595688	1.0	SNP_chr4:56808633	0.02763	105.0	CEP135	+
chr11	ENSG00000137496.13	71708250	-0.15580669615515	0.0830785195029136	True	False	71708273	GT	AC	-0.2818632441266189	0.06835830918455084	5.5021826683091625e-05	26.0	4.123320887964864	5.5021826683091625e-05	4.123320887964864	10.0	0.004572926307111148	True	True	71701161.0	0.0002494062128164406	0.03480932766583955	chr11:71701161	0.58125	1.0	SNP_chr11:71701161	0.011256	126.0	IL18BP	+
chr17	ENSG00000091640.3	4860836	0.314284455959662	0.0441016524387534	True	True	4860862	A	T	0.30251323082430576	0.06470371128666727	5.153805987493559e-06	6.0	4.6753613480381775	5.153805987493559e-06	4.6753613480381775	14.0	0.0007771020929063307	True	True	4921397.0	0.00711646360417738	0.12286812456806928	chr17:4921397	0.517302	1.0	SNP_chr17:4921397	0.276981	214.0	SPAG7	-
chr12	ENSG00000102189.12	93164773	0.162515697933289	0.0710531675960148	False	False	93164798	GT	AC	0.2992627842298885	0.06922282046805453	2.479337128165096e-05	33.0	4.323181029123114	2.479337128165096e-05	4.323181029123114	20.0	0.004160641887033195	True	True	93160864.0	0.0043722319762975045	0.10921964705322486	chr12:93160864	0.505558	1.0	SNP_chr12:93160864	0.0576673	122.0	EEA1	-
chr1	ENSG00000163531.11	204799135	0.209141926405136	0.0645385648282907	True	True	204799174	GT	AC	0.3114664366289501	0.07203880893943107	2.578982934697435e-05	49.0	4.323592258317673	2.578982934697435e-05	4.323592258317673	23.0	0.00487234420489572	True	True	204791453.0	0.004070577779867407	0.10658468117921319	chr1:204791453	0.450016	1.0	SNP_chr1:204789624	0.0240337	229.0	NFASC	+
chr17	ENSG00000185245.6	4860836	0.14798188955239097	0.0468476934089376	False	False	4860862	A	T	0.2847596379366462	0.06507393698451383	1.878509355270537e-05	6.0	4.375939909773905	1.878509355270537e-05	4.375939909773905	10.0	0.0018163694585025402	True	True	4807098.0	0.002348365667208169	0.08900897989189484	chr17:4807098	0.029685900000000005	13.0	SNP_chr17:4836381	0.239773	171.0	GP1BA	+
